"DateTime","Sensor_id","Vendor","SensorModel","LAT","LONG","Zone","Temp_C","Temp_F","Humidity","DewPoint_C","DewPoint_F","Pressure_Pa","AlertTriggered","SensorStatus"
21-04-26 00:33:29,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,67,87,17.768407520848193,63.98313353752675,976,"NA","Normal"
21-04-26 00:43:29,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,67,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 00:53:29,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 01:03:30,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,69,86,18.566544840584548,65.41978071305219,976,"NA","Normal"
21-04-26 01:13:32,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 01:23:32,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,85,17.399413438507345,63.31894418931322,976,"NA","Normal"
21-04-26 01:33:33,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 01:43:34,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,85,17.399413438507345,63.31894418931322,976,"NA","Normal"
21-04-26 01:51:56,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 02:02:01,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 02:12:05,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 02:12:05,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 02:22:09,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,86,17.584852598593137,63.65273467746765,976,"NA","Normal"
21-04-26 02:32:13,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,68,85,17.399413438507345,63.31894418931322,976,"NA","Normal"
21-04-26 02:42:17,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",20,69,85,17.399413438507345,63.31894418931322,976,"NA","Normal"
21-04-26 02:52:21,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,69,84,18.190929358876453,64.74367284597761,976,"NA","Normal"
21-04-26 03:02:25,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,69,83,18.000168128266296,64.40030263087934,976,"NA","Normal"
21-04-26 03:12:26,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,70,82,17.80737797678886,64.05328035821995,976,"NA","Normal"
21-04-26 03:22:29,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,70,81,17.61251196906083,63.70252154430949,976,"NA","Normal"
21-04-26 03:32:33,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,70,80,17.415521485760628,63.34793867436913,976,"NA","Normal"
21-04-26 03:42:36,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,70,80,17.415521485760628,63.34793867436913,976,"NA","Normal"
21-04-26 03:52:39,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",21,70,80,17.415521485760628,63.34793867436913,977,"NA","Normal"
21-04-26 04:02:43,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",22,71,78,17.98495997891081,64.37292796203945,976,"NA","Normal"
21-04-26 04:12:47,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,75,18.327511566877888,64.98952082038019,976,"NA","Normal"
21-04-26 04:22:50,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",22,72,74,17.149820479353384,62.869676862836094,976,"NA","Normal"
21-04-26 04:32:55,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,74,18.113500102452946,64.60430018441531,976,"NA","Normal"
21-04-26 04:42:58,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,71,17.455869972668243,63.42056595080284,976,"NA","Normal"
21-04-26 04:52:59,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,70,17.231230844373624,63.01621551987252,976,"NA","Normal"
21-04-26 05:03:03,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,71,17.455869972668243,63.42056595080284,976,"NA","Normal"
21-04-26 05:13:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,75,68,17.72703153573392,63.90865676432106,976,"NA","Normal"
21-04-26 05:23:11,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,75,68,17.72703153573392,63.90865676432106,976,"NA","Normal"
21-04-26 05:33:15,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,75,68,17.72703153573392,63.90865676432106,976,"NA","Normal"
21-04-26 05:43:19,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,76,67,17.49192875353475,63.48547175636255,976,"NA","Normal"
21-04-26 05:53:24,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",26,78,63,18.408735828051924,65.13572449049346,976,"NA","Normal"
21-04-26 06:03:27,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",26,79,61,17.894652308756438,64.21037415576158,976,"NA","Normal"
21-04-26 06:13:32,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",27,80,59,18.302298160009205,64.94413668801657,976,"NA","Normal"
21-04-26 06:23:35,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",27,80,58,18.029864633816157,64.45375634086908,976,"NA","Normal"
21-04-26 06:33:39,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",27,81,58,18.029864633816157,64.45375634086908,976,"NA","Normal"
21-04-26 06:43:43,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",28,82,56,18.40296964846459,65.12534536723626,976,"NA","Normal"
21-04-26 06:53:47,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",28,83,54,17.82361420687747,64.08250557237945,976,"NA","Normal"
21-04-26 07:03:50,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,84,54,18.749825589963045,65.74968606193349,976,"NA","Normal"
21-04-26 07:13:55,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,85,51,17.838004445467135,64.10840800184084,976,"NA","Normal"
21-04-26 07:23:59,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,85,49,18.118619874444747,64.61351577400055,976,"NA","Normal"
21-04-26 07:34:03,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,84,51,17.838004445467135,64.10840800184084,976,"NA","Normal"
21-04-26 07:44:07,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,85,50,17.523581754484503,63.54244715807211,976,"NA","Normal"
21-04-26 07:54:11,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,86,49,18.118619874444747,64.61351577400055,975,"NA","Normal"
21-04-26 08:04:07,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,85,49,17.203586502063654,62.96645570371457,975,"NA","Normal"
21-04-26 08:14:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,84,50,17.523581754484503,63.54244715807211,975,"NA","Normal"
21-04-26 08:24:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,86,49,18.118619874444747,64.61351577400055,975,"NA","Normal"
21-04-26 08:34:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",32,89,46,18.93109754861884,66.07597558751391,975,"NA","Normal"
21-04-26 08:44:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",32,89,43,17.85442620847491,64.13796717525483,975,"NA","Normal"
21-04-26 08:54:18,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",31,87,46,18.023689488384697,64.44264107909245,975,"NA","Normal"
21-04-26 09:04:14,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,85,48,17.790542662543324,64.02297679257798,974,"NA","Normal"
21-04-26 09:14:15,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,85,49,17.203586502063654,62.96645570371457,974,"NA","Normal"
21-04-26 09:24:16,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,85,49,18.118619874444747,64.61351577400055,974,"NA","Normal"
21-04-26 09:34:17,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,85,48,17.790542662543324,64.02297679257798,974,"NA","Normal"
21-04-26 09:44:18,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,87,46,17.115967971552028,62.80874234879365,974,"NA","Normal"
21-04-26 09:54:27,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",31,87,44,17.317947114644614,63.17230480636031,974,"NA","Normal"
21-04-26 10:04:19,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",31,87,43,16.954446436700106,62.51800358606019,974,"NA","Normal"
21-04-26 10:14:20,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,86,42,15.685687430190404,60.234237374342726,973,"NA","Normal"
21-04-26 10:24:21,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,87,42,15.685687430190404,60.234237374342726,973,"NA","Normal"
21-04-26 10:34:25,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",31,88,41,16.20459093061999,61.16826367511598,973,"NA","Normal"
21-04-26 10:44:29,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",32,89,40,16.70964510847727,62.07736119525909,973,"NA","Normal"
21-04-26 10:54:32,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",33,91,39,17.200270587846852,62.960487058124336,973,"NA","Normal"
21-04-26 11:04:35,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",32,90,39,16.31125320442291,61.36025576796124,973,"NA","Normal"
21-04-26 11:14:40,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",32,90,40,16.70964510847727,62.07736119525909,973,"NA","Normal"
21-04-26 11:24:44,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",34,94,37,17.25311599096265,63.05560878373277,973,"NA","Normal"
21-04-26 11:34:47,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",33,92,39,17.200270587846852,62.960487058124336,973,"NA","Normal"
21-04-26 11:44:54,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",34,92,39,18.08891958437026,64.56005525186647,973,"NA","Normal"
21-04-26 11:54:56,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",34,93,39,18.08891958437026,64.56005525186647,972,"NA","Normal"
21-04-26 12:05:00,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",35,95,37,18.13571176472973,64.64428117651352,972,"NA","Normal"
21-04-26 12:15:03,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",35,95,37,18.13571176472973,64.64428117651352,972,"NA","Normal"
21-04-26 12:25:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",34,93,39,18.08891958437026,64.56005525186647,972,"NA","Normal"
21-04-26 12:35:12,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",34,93,39,18.08891958437026,64.56005525186647,972,"NA","Normal"
21-04-26 12:45:16,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",33,92,39,17.200270587846852,62.960487058124336,972,"NA","Normal"
21-04-26 12:55:20,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",34,92,38,17.67584756993522,63.8165256258834,972,"NA","Normal"
21-04-26 13:05:24,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",33,91,39,17.200270587846852,62.960487058124336,972,"NA","Normal"
21-04-26 13:15:28,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",32,90,40,16.70964510847727,62.07736119525909,972,"NA","Normal"
21-04-26 13:25:33,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",30,87,43,16.054130152314467,60.89743427416604,972,"NA","Normal"
21-04-26 13:35:36,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",31,87,44,17.317947114644614,63.17230480636031,972,"NA","Normal"
21-04-26 13:45:41,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",31,88,43,16.954446436700106,62.51800358606019,972,"NA","Normal"
21-04-26 13:55:44,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",29,84,48,16.87780212616561,62.3800438270981,973,"NA","Normal"
21-04-26 14:05:49,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",28,82,51,16.918220573662293,62.45279703259213,972,"NA","Normal"
21-04-26 14:15:52,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",28,82,53,17.526836412415737,63.54830554234833,973,"NA","Normal"
21-04-26 14:25:57,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",27,81,54,16.897146333642652,62.41486340055677,973,"NA","Normal"
21-04-26 14:36:00,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",27,81,55,17.187065572381464,62.936718030286634,973,"NA","Normal"
21-04-26 14:46:05,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",27,80,58,18.029864633816157,64.45375634086908,973,"NA","Normal"
21-04-26 14:56:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",26,80,60,17.632036709740795,63.73766607753343,973,"NA","Normal"
21-04-26 15:06:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",26,79,62,18.153514209842918,64.67632557771725,973,"NA","Normal"
21-04-26 15:16:08,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",26,78,64,18.660425412024704,65.58876574164447,973,"NA","Normal"
21-04-26 15:22:02,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",25,78,65,17.960599216563505,64.32907858981432,973,"NA","Normal"
21-04-26 15:32:02,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",25,77,67,18.44370784221457,65.19867411598622,973,"NA","Normal"
21-04-26 15:42:04,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",25,77,67,18.44370784221457,65.19867411598622,973,"NA","Normal"
21-04-26 15:52:04,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",25,77,68,18.68053177501818,65.62495719503272,973,"NA","Normal"
21-04-26 16:02:06,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",25,76,69,18.914318177850014,66.04577272013003,973,"NA","Normal"
21-04-26 16:12:06,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,76,70,18.18826814767122,64.73888266580819,973,"NA","Normal"
21-04-26 16:22:06,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,75,71,18.414562552184417,65.14621259393195,974,"NA","Normal"
21-04-26 16:32:06,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,75,72,18.638075983909307,65.54853677103675,974,"NA","Normal"
21-04-26 16:42:09,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",24,74,74,19.077046748846353,66.33868414792343,974,"NA","Normal"
21-04-26 16:52:09,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,75,18.327511566877888,64.98952082038019,974,"NA","Normal"
21-04-26 17:02:10,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,76,18.539032352084625,65.37025823375232,974,"NA","Normal"
21-04-26 17:12:11,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,76,18.539032352084625,65.37025823375232,975,"NA","Normal"
21-04-26 17:22:12,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,74,76,18.539032352084625,65.37025823375232,975,"NA","Normal"
21-04-26 17:32:13,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,76,18.539032352084625,65.37025823375232,975,"NA","Normal"
21-04-26 17:42:14,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,76,18.539032352084625,65.37025823375232,974,"NA","Normal"
21-04-26 17:52:14,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,75,18.327511566877888,64.98952082038019,975,"NA","Normal"
21-04-26 18:02:16,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,75,18.327511566877888,64.98952082038019,974,"NA","Normal"
21-04-26 18:12:16,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,76,18.539032352084625,65.37025823375232,975,"NA","Normal"
21-04-26 18:22:18,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,77,18.748123923140785,65.74662306165341,975,"NA","Normal"
21-04-26 18:32:19,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,77,18.748123923140785,65.74662306165341,975,"NA","Normal"
21-04-26 18:42:19,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,77,18.748123923140785,65.74662306165341,975,"NA","Normal"
21-04-26 18:52:20,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,77,18.748123923140785,65.74662306165341,975,"NA","Normal"
21-04-26 19:02:21,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,77,18.748123923140785,65.74662306165341,975,"NA","Normal"
21-04-26 19:12:22,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,78,18.954845451523,66.1187218127414,974,"NA","Normal"
21-04-26 19:22:22,"6dee283d397b9803","ATT","AQM-01-00-01-00-01-00-GY",29.50752,-98.581368,"Medical Center",23,73,78,18.954845451523,66.1187218127414,975,"NA","Normal"
